Unnamed: 0,Unnamed: 1,IC Engine Test Report,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
-7,30.28,36.46,1.03,3.6,3.41,0.63,-13.77,200.96,-1.16
-6,31.3,35.53,1,3.57,3.44,0.81,-12.89,202.42,-1.17
-5,32.28,34.74,0.94,3.55,3.47,1.05,-11.81,204.1,-1.18
-4,33.19,34.09,0.87,3.53,3.5,1.36,-10.56,205.97,-1.19
-3,34.02,33.59,0.79,3.51,3.53,1.74,-9.3,208.01,-1.2
-2,34.78,33.23,0.72,3.5,3.55,2.21,-8.12,210.38,-1.21
-1,35.46,33.02,0.65,3.5,3.57,2.76,-7,213.11,-1.22
0,36.08,32.95,0.59,3.49,3.59,3.41,-5.95,216.37,-1.22
1,36.63,33.02,0.54,3.5,3.6,4.15,-5.07,220.15,-1.23
2,37.15,33.23,0.54,3.5,3.61,4.98,-4.78,224.73,-1.23
3,37.72,33.59,0.67,3.51,3.63,5.92,-5.79,230.61,-1.24
4,38.5,34.09,0.97,3.53,3.65,6.99,-8.55,238.9,-1.25
5,39.65,34.74,1.33,3.55,3.68,8.29,-12.18,250.7,-1.26
6,41.16,35.53,1.59,3.57,3.72,10.09,-14.8,266.15,-1.27
7,42.82,36.46,1.55,3.6,3.76,12.83,-14.31,284.14,-1.29
8,44.26,37.53,1.27,3.63,3.79,17.22,-11.05,302.32,-1.3
9,45.37,38.74,0.76,3.66,3.81,23.85,-4.79,319.91,-1.3
10,45.77,40.1,0.28,3.69,3.82,33,1.33,334.04,-1.3
11,45.92,41.59,-0.15,3.73,3.83,43.33,7.22,347.62,-1.3
12,45.46,43.22,-0.51,3.77,3.82,54.24,12.52,357.66,-1.28
13,44.89,44.99,-0.76,3.81,3.8,63.96,16.61,367.63,-1.27
14,43.94,46.9,-0.89,3.85,3.78,72.38,19.22,375.1,-1.25
15,43.11,48.94,-0.96,3.89,3.76,78.97,21.22,384.08,-1.23
16,42.01,51.12,-1.07,3.93,3.74,84.33,23.83,390.93,-1.2
17,40.97,53.44,-1.17,3.98,3.71,88.37,26.38,398.45,-1.18
18,39.68,55.88,-1.21,4.02,3.68,91.48,28.15,403.57,-1.15
19,38.55,58.46,-1.22,4.07,3.65,93.72,29.4,410.15,-1.12
20,37.24,61.17,-1.26,4.11,3.62,95.41,31.4,414.64,-1.09
21,36.02,64,-1.29,4.16,3.58,96.63,33.13,419.6,-1.05
22,34.66,66.97,-1.3,4.2,3.55,97.52,34.48,422.49,-1.02
23,33.42,70.06,-1.26,4.25,3.51,98.16,34.85,426.19,-0.98
24,32.15,73.27,-1.25,4.29,3.47,98.63,35.95,428.75,-0.95
25,30.92,76.6,-1.22,4.34,3.43,98.97,36.49,431.18,-0.91
26,29.71,80.06,-1.22,4.38,3.39,99.22,37.66,432.96,-0.87
27,28.49,83.63,-1.18,4.43,3.35,99.4,38.02,433.75,-0.84
28,27.35,87.33,-1.14,4.47,3.31,99.54,38.26,434.74,-0.8
29,26.21,91.13,-1.09,4.51,3.27,99.64,38.09,434.76,-0.76
30,25.17,95.05,-1.06,4.55,3.23,99.72,38.31,435.44,-0.72
31,24.1,99.08,-1.03,4.6,3.18,99.78,38.83,434.56,-0.68
32,23.1,103.22,-1,4.64,3.14,99.83,38.8,433.98,-0.64
33,22.1,107.46,-0.97,4.68,3.1,99.86,39.08,432.37,-0.6
34,21.16,111.81,-0.92,4.72,3.05,99.89,38.44,430.67,-0.57
35,20.27,116.26,-0.88,4.76,3.01,99.91,38.23,428.97,-0.53
36,19.4,120.81,-0.83,4.79,2.97,99.93,37.51,426.64,-0.49
37,18.61,125.46,-0.79,4.83,2.92,99.94,36.97,424.94,-0.45
38,17.82,130.2,-0.76,4.87,2.88,99.95,36.68,422.36,-0.42
39,17.09,135.04,-0.71,4.91,2.84,99.96,35.81,420.13,-0.38
40,16.4,139.96,-0.69,4.94,2.8,99.97,35.58,417.68,-0.35
41,15.72,144.97,-0.65,4.98,2.75,99.98,35.05,414.84,-0.31
42,15.09,150.07,-0.63,5.01,2.71,99.98,34.61,412.13,-0.28
43,14.47,155.24,-0.6,5.04,2.67,99.99,34.08,408.91,-0.24
44,13.9,160.5,-0.56,5.08,2.63,99.99,33.18,405.94,-0.21
45,13.35,165.83,-0.54,5.11,2.59,99.99,32.73,402.91,-0.18
46,12.82,171.24,-0.51,5.14,2.55,100,32.06,399.61,-0.14
47,12.33,176.71,-0.48,5.17,2.51,100,31.17,396.53,-0.11
48,11.86,182.26,-0.45,5.21,2.47,100,30.37,393.44,-0.08
49,11.42,187.87,-0.42,5.24,2.44,100,29.28,390.5,-0.05
50,11.01,193.54,-0.4,5.27,2.4,100,28.58,387.93,-0.02
51,10.62,199.27,-0.39,5.29,2.36,100.01,28.35,385.06,0
52,10.24,205.05,-0.38,5.32,2.33,100.01,28.21,382.02,0.03
53,9.86,210.89,-0.36,5.35,2.29,100.01,27.84,378.58,0.06
54,9.51,216.78,-0.34,5.38,2.25,100.01,26.88,375.23,0.09
55,9.18,222.72,-0.32,5.41,2.22,100.01,25.74,372.21,0.11
56,8.88,228.7,-0.3,5.43,2.18,100.01,24.82,369.52,0.14
57,8.59,234.72,-0.28,5.46,2.15,100.01,24,366.94,0.16
58,8.32,240.79,-0.27,5.48,2.12,100.01,23.53,364.6,0.18
59,8.05,246.88,-0.26,5.51,2.09,100.01,23.19,361.95,0.21
60,7.8,253.01,-0.24,5.53,2.05,100.01,22.58,359.42,0.23
61,7.57,259.17,-0.24,5.56,2.02,100.01,22.25,356.91,0.25
62,7.33,265.35,-0.23,5.58,1.99,100.01,21.93,354.2,0.27
63,7.11,271.56,-0.21,5.6,1.96,100.01,21.22,351.49,0.3
64,6.9,277.78,-0.2,5.63,1.93,100.01,20.08,349.09,0.32
65,6.72,284.03,-0.18,5.65,1.9,100.01,19.11,347.21,0.34
66,6.54,290.28,-0.18,5.67,1.88,100.01,18.83,345.46,0.35
67,6.36,296.55,-0.18,5.69,1.85,100.01,19.08,343.44,0.37
68,6.18,302.83,-0.17,5.71,1.82,100.01,18.95,340.91,0.39
69,6.02,309.11,-0.17,5.73,1.79,100.01,18.5,338.58,0.41
70,5.85,315.4,-0.15,5.75,1.77,100.01,17.69,336.12,0.43
71,5.71,321.68,-0.14,5.77,1.74,100.01,16.47,334.3,0.44
72,5.58,327.96,-0.13,5.79,1.72,100.01,15.83,332.85,0.46
73,5.45,334.24,-0.13,5.81,1.7,100.01,15.74,331.39,0.48
74,5.32,340.51,-0.13,5.83,1.67,100.01,15.74,329.66,0.49
75,5.19,346.76,-0.12,5.85,1.65,100.01,15.56,327.83,0.51
76,5.07,353,-0.12,5.87,1.62,100.01,15.29,325.92,0.52
77,4.96,359.23,-0.11,5.88,1.6,100.01,14.72,324.04,0.54
78,4.85,365.44,-0.1,5.9,1.58,100.01,14.04,322.44,0.55
79,4.75,371.62,-0.1,5.92,1.56,100.01,13.62,321.01,0.57
80,4.65,377.78,-0.1,5.93,1.54,100.01,13.24,319.56,0.58
81,4.55,383.91,-0.09,5.95,1.52,100.01,13.17,318.26,0.59
82,4.46,390.02,-0.09,5.97,1.49,100.01,13.26,316.57,0.6
83,4.37,396.09,-0.09,5.98,1.47,100.01,13.02,314.85,0.62
84,4.28,402.13,-0.08,6,1.45,100.01,12.25,313.13,0.63
85,4.2,408.14,-0.07,6.01,1.44,100.01,11.23,312.01,0.64
86,4.13,414.1,-0.07,6.03,1.42,100.01,10.46,311.21,0.65
87,4.06,420.03,-0.06,6.04,1.4,100.01,9.91,310.73,0.66
88,4,425.91,-0.06,6.05,1.39,100.01,9.67,310.32,0.67
89,3.94,431.76,-0.06,6.07,1.37,100.01,9.76,309.89,0.68
90,3.88,437.55,-0.06,6.08,1.36,100.01,10.19,309.14,0.69
91,3.82,443.3,-0.07,6.09,1.34,100.01,10.75,307.96,0.7
92,3.75,449,-0.07,6.11,1.32,100.01,11.41,306.29,0.71
93,3.67,454.65,-0.07,6.12,1.3,100.01,10.96,304.07,0.72
94,3.61,460.24,-0.06,6.13,1.28,100.01,9.39,302.67,0.73
95,3.56,465.79,-0.05,6.14,1.27,100.01,8.33,302.06,0.74
96,3.52,471.27,-0.05,6.16,1.26,100.01,8.2,301.69,0.75
97,3.47,476.7,-0.05,6.17,1.24,100.01,8.56,301.03,0.76
98,3.42,482.07,-0.05,6.18,1.23,100.01,8.96,300.03,0.77
99,3.37,487.39,-0.05,6.19,1.21,100.01,9.29,298.68,0.78
100,3.31,492.64,-0.05,6.2,1.2,100.01,9.25,297.08,0.79
101,3.26,497.83,-0.05,6.21,1.18,100.01,8.6,295.57,0.79
102,3.22,502.96,-0.04,6.22,1.17,100.01,7.47,294.52,0.8
103,3.18,508.02,-0.04,6.23,1.16,100.01,6.79,294.15,0.81
104,3.15,513.02,-0.03,6.24,1.15,100.01,6.44,293.72,0.82
105,3.11,517.96,-0.03,6.25,1.14,100.01,6.59,293.6,0.82
106,3.08,522.83,-0.04,6.26,1.12,100.01,7.08,292.81,0.83
107,3.04,527.63,-0.04,6.27,1.11,100.01,7.42,291.94,0.84
108,3,532.36,-0.04,6.28,1.1,100.01,7.63,290.59,0.84
109,2.96,537.03,-0.04,6.29,1.09,100.01,7.34,289.29,0.85
110,2.92,541.63,-0.03,6.29,1.07,100.01,6.55,288.11,0.86
111,2.89,546.16,-0.03,6.3,1.06,100.01,5.6,287.58,0.86
112,2.87,550.61,-0.03,6.31,1.05,100.01,5.53,287.35,0.87
113,2.84,555,-0.03,6.32,1.04,100.01,5.89,286.76,0.88
114,2.81,559.32,-0.03,6.33,1.03,100.01,5.87,285.97,0.88
115,2.78,563.57,-0.03,6.33,1.02,100.01,5.72,285.26,0.89
116,2.75,567.74,-0.03,6.34,1.01,100.01,5.23,284.5,0.89
117,2.73,571.85,-0.02,6.35,1,100.01,4.83,284.22,0.9
118,2.71,575.88,-0.02,6.36,1,100.01,4.71,283.8,0.9
119,2.69,579.85,-0.02,6.36,0.99,100.01,5.23,283.54,0.91
120,2.66,583.74,-0.03,6.37,0.98,100.01,5.73,282.37,0.91
121,2.63,587.55,-0.02,6.38,0.97,100.01,5.17,281.39,0.92
122,2.61,591.3,-0.02,6.38,0.96,100.01,4.95,280.76,0.92
123,2.58,594.98,-0.03,6.39,0.95,100.01,5.72,279.9,0.93
124,2.55,598.58,-0.03,6.39,0.94,100.01,5.97,278.25,0.93
125,2.53,602.11,-0.02,6.4,0.93,100.01,4.87,276.96,0.94
126,2.51,605.58,-0.02,6.41,0.92,100.01,4.36,276.49,0.94
127,2.49,608.97,-0.02,6.41,0.91,100.01,4.38,275.69,0.95
128,2.47,612.29,-0.02,6.42,0.9,100.01,4.25,275.08,0.95
129,2.45,615.53,-0.02,6.42,0.9,100.01,3.99,274.34,0.96
130,2.43,618.71,-0.02,6.43,0.89,100.01,3.43,273.91,0.96
131,2.42,621.82,-0.01,6.43,0.88,100.01,2.91,273.73,0.96
132,2.41,624.86,-0.01,6.44,0.88,100,2.45,273.83,0.97
133,2.4,627.82,-0.01,6.44,0.87,100,1.92,274.1,0.97
134,2.39,630.72,-0.01,6.45,0.87,100,2.14,274.73,0.97
135,2.38,633.55,-0.01,6.45,0.87,100,2.67,274.65,0.97
136,2.37,636.31,-0.02,6.46,0.86,100,3.46,274.57,0.98
137,2.35,639,-0.02,6.46,0.85,100,4.21,273.47,0.98
138,2.33,641.62,-0.02,6.46,0.85,100,4.47,272.42,0.98
139,2.31,644.18,-0.02,6.47,0.84,100,4.3,270.92,0.99
140,2.29,646.66,-0.01,6.47,0.83,100,3.3,269.97,0.99
141,2.28,649.08,-0.01,6.48,0.82,100,2.52,269.56,0.99
142,2.27,651.43,-0.01,6.48,0.82,100,2.35,269.44,1
143,2.26,653.72,-0.01,6.48,0.82,100,2.6,269.16,1
144,2.25,655.94,-0.01,6.49,0.81,100,3.24,268.66,1
145,2.23,658.09,-0.01,6.49,0.8,100,3.34,267.55,1.01
146,2.22,660.18,-0.01,6.49,0.8,100,2.96,266.86,1.01
147,2.21,662.2,-0.01,6.5,0.79,100,2.31,266.11,1.01
148,2.2,664.16,0,6.5,0.79,100,1.33,266.12,1.01
149,2.2,666.06,-0.01,6.5,0.79,100,1.37,266.45,1.01
150,2.19,667.89,-0.01,6.5,0.78,100,2.22,266.34,1.02
151,2.18,669.65,-0.01,6.51,0.78,100,2.99,265.6,1.02
152,2.16,671.35,-0.01,6.51,0.77,100,3.15,264.52,1.02
153,2.15,672.99,-0.01,6.51,0.77,100,3.13,263.51,1.03
154,2.14,674.57,-0.01,6.51,0.76,100,2.9,262.39,1.03
155,2.13,676.08,-0.01,6.52,0.75,100,2.12,261.57,1.03
156,2.12,677.54,0,6.52,0.75,100,1.14,261.31,1.03
157,2.12,678.93,0,6.52,0.75,100,1.13,261.59,1.03
158,2.11,680.25,-0.01,6.52,0.75,100,1.73,261.27,1.03
159,2.1,681.52,-0.01,6.52,0.74,100,2.01,260.78,1.04
160,2.09,682.73,-0.01,6.53,0.74,100,1.75,260.07,1.04
161,2.09,683.87,0,6.53,0.74,100,0.92,259.83,1.04
162,2.09,684.96,0,6.53,0.74,100,0.34,260.03,1.04
163,2.09,685.99,0,6.53,0.74,100,-0.11,260.42,1.04
164,2.09,686.95,0,6.53,0.74,100,0.25,261.1,1.04
165,2.08,687.86,-0.01,6.53,0.73,100,1.62,261.01,1.04
166,2.07,688.7,-0.01,6.53,0.73,100,2.79,260.01,1.04
167,2.06,689.49,-0.01,6.54,0.72,100,2.61,258.48,1.05
168,2.05,690.22,-0.01,6.54,0.72,100,1.37,257.63,1.05
169,2.05,690.89,0,6.54,0.72,100,0.08,257.51,1.05
170,2.05,691.5,0,6.54,0.72,100,-0.72,258.13,1.05
171,2.06,692.05,0,6.54,0.72,100,-0.54,258.89,1.05
172,2.06,692.54,0,6.54,0.72,100,0.41,259.24,1.05
173,2.05,692.98,-0.01,6.54,0.72,100,1.58,258.83,1.05
174,2.04,693.36,-0.01,6.54,0.71,100,2.43,257.75,1.05
175,2.03,693.67,-0.01,6.54,0.71,100,1.62,256.29,1.05
176,2.03,693.94,0,6.54,0.71,100,0.05,256.1,1.05
177,2.03,694.14,0,6.54,0.71,100,-0.45,256.44,1.05
178,2.03,694.28,0,6.54,0.71,100,0.12,256.79,1.05
179,2.03,694.37,-0.01,6.54,0.71,100,1.5,256.4,1.05
180,2.02,694.4,-0.01,6.54,0.7,100,2.52,255.08,1.06
181,2.01,694.37,-0.01,6.54,0.7,100,2.81,253.43,1.06
182,1.99,694.28,-0.01,6.54,0.69,100,2.51,251.71,1.06
183,1.98,694.14,-0.01,6.54,0.68,100,1.38,250.36,1.06
184,1.98,693.94,0,6.54,0.68,100,0.48,249.93,1.06
185,1.98,693.67,0,6.54,0.68,100,0.36,249.59,1.06
186,1.97,693.36,-0.01,6.54,0.68,100,1.03,249.24,1.06
187,1.97,692.98,-0.01,6.54,0.68,100,2.06,248.07,1.07
188,1.96,692.54,-0.01,6.54,0.67,100,2.37,246.46,1.07
189,1.94,692.05,-0.01,6.54,0.66,100,1.87,244.87,1.07
190,1.94,691.5,-0.01,6.54,0.66,100,1.27,243.79,1.07
191,1.93,690.89,-0.01,6.54,0.66,100,1.12,242.86,1.07
192,1.93,690.22,-0.01,6.54,0.66,100,1.25,241.92,1.07
193,1.92,689.49,-0.01,6.54,0.65,100,1.93,240.78,1.08
194,1.91,688.7,-0.01,6.53,0.65,100,2.33,238.99,1.08
195,1.9,687.86,-0.01,6.53,0.64,100,2.32,237.33,1.08
196,1.88,686.95,-0.01,6.53,0.63,100,2.67,235.5,1.08
197,1.87,685.99,-0.01,6.53,0.63,100,2.43,233.38,1.09
198,1.86,684.96,-0.01,6.53,0.62,100,1.32,231.8,1.09
199,1.86,683.87,0,6.53,0.62,100,0.48,230.94,1.09
200,1.85,682.73,0,6.53,0.62,100,0.78,230.3,1.09
201,1.85,681.52,-0.01,6.52,0.61,100,1.78,229.04,1.09
202,1.83,680.25,-0.01,6.52,0.61,100,2.48,227.17,1.09
203,1.82,678.93,-0.01,6.52,0.6,100,2.68,225.04,1.1
204,1.81,677.54,-0.01,6.52,0.59,100,2.4,222.89,1.1
205,1.8,676.08,-0.01,6.52,0.59,100,1.74,221.05,1.1
206,1.79,674.57,-0.01,6.51,0.58,100,1.23,219.64,1.1
207,1.78,672.99,-0.01,6.51,0.58,100,0.87,218.35,1.1
208,1.78,671.35,-0.01,6.51,0.58,100,1.59,217.31,1.1
209,1.77,669.65,-0.01,6.51,0.57,100,2.83,215.14,1.11
210,1.75,667.89,-0.02,6.5,0.56,100,3,212.6,1.11
211,1.73,666.06,-0.01,6.5,0.55,100,2.09,210.18,1.11
212,1.73,664.16,0,6.5,0.55,100,0.57,208.67,1.11
213,1.73,662.2,0,6.5,0.55,100,-0.16,208.02,1.11
214,1.73,660.18,0,6.49,0.55,100,0.13,207.31,1.11
215,1.72,658.09,0,6.49,0.54,100,0.48,206.27,1.11
216,1.72,655.94,0,6.49,0.54,100,0.33,205.11,1.11
217,1.72,653.72,0,6.48,0.54,100,-0.26,204.19,1.11
218,1.72,651.43,0,6.48,0.54,100,-0.51,203.67,1.11
219,1.72,649.08,0,6.48,0.54,100,-0.31,203,1.11
220,1.72,646.66,0,6.47,0.54,100,-0.1,202.19,1.11
221,1.72,644.18,0,6.47,0.54,100,0.08,201.22,1.11
222,1.71,641.62,0,6.46,0.54,100,0.41,200.15,1.11
223,1.71,639,-0.01,6.46,0.54,100,0.75,198.74,1.11
224,1.7,636.31,0,6.46,0.53,100,0.38,197.22,1.11
225,1.7,633.55,0,6.45,0.53,100,0.12,196.2,1.11
226,1.7,630.72,0,6.45,0.53,100,0.01,194.94,1.11
227,1.7,627.82,0,6.44,0.53,100,-0.45,193.99,1.11
228,1.7,624.86,0,6.44,0.53,100,-0.76,193.23,1.11
229,1.7,621.82,0,6.43,0.53,100,-0.73,192.59,1.11
230,1.7,618.71,0,6.43,0.53,100,-0.53,191.74,1.11
231,1.7,615.53,0,6.42,0.53,100,-0.02,190.8,1.11
232,1.7,612.29,0,6.42,0.53,100,0.24,189.3,1.11
233,1.7,608.97,0,6.41,0.53,100,0.03,188,1.11
234,1.69,605.58,0,6.41,0.53,100,-0.13,186.7,1.11
235,1.69,602.11,0,6.4,0.53,100,-0.3,185.55,1.11
236,1.69,598.58,0,6.39,0.53,100,-0.34,184.39,1.11
237,1.69,594.98,0,6.39,0.53,100,-0.01,183.23,1.11
238,1.69,591.3,-0.01,6.38,0.52,100,0.66,181.63,1.11
239,1.68,587.55,-0.01,6.38,0.52,100,0.46,179.64,1.11
240,1.68,583.74,0,6.37,0.52,100,0.31,178.22,1.11
241,1.67,579.85,0,6.36,0.51,100,0.34,176.36,1.11
242,1.67,575.88,0,6.36,0.51,100,0.09,174.87,1.11
243,1.66,571.85,0,6.35,0.51,100,-0.2,173.25,1.11
244,1.66,567.74,0,6.34,0.51,100,-0.84,172.05,1.11
245,1.67,563.57,0,6.33,0.51,100,-1.18,171.14,1.11
246,1.67,559.32,0,6.33,0.51,100,-0.66,170.28,1.11
247,1.67,555,-0.01,6.32,0.51,100,0.44,168.7,1.11
248,1.66,550.61,-0.01,6.31,0.51,100,1.23,166.49,1.11
249,1.65,546.16,-0.01,6.3,0.5,100,1.06,163.94,1.11
250,1.64,541.63,0,6.29,0.5,100,-0.3,161.9,1.11
251,1.65,537.03,0,6.29,0.5,100,-1.17,160.91,1.11
252,1.65,532.36,0,6.28,0.5,100,-1.31,159.85,1.11
253,1.66,527.63,0,6.27,0.5,100,-0.55,158.96,1.11
254,1.65,522.83,0,6.26,0.5,100,0.11,156.96,1.11
255,1.65,517.96,0,6.25,0.5,100,0.21,155.24,1.11
256,1.64,513.02,-0.01,6.24,0.49,100,0.91,153.08,1.11
257,1.63,508.02,-0.01,6.23,0.49,100,1.13,150.5,1.11
258,1.62,502.96,-0.01,6.22,0.48,100,0.93,148.06,1.11
259,1.61,497.83,-0.01,6.21,0.47,100,0.18,145.69,1.11
260,1.61,492.64,0,6.2,0.47,100,-0.66,144.1,1.11
261,1.61,487.39,0,6.19,0.48,100,-1.24,142.69,1.11
262,1.62,482.07,0,6.18,0.48,100,-1.33,141.73,1.11
263,1.62,476.7,0,6.17,0.48,100,-0.85,140.38,1.11
264,1.62,471.27,0,6.16,0.48,100,-0.02,138.8,1.11
265,1.61,465.79,-0.01,6.14,0.48,100,0.4,136.44,1.11
266,1.6,460.24,-0.01,6.13,0.47,100,0.21,134.34,1.11
267,1.6,454.65,0,6.12,0.47,100,-0.19,132.18,1.11
268,1.6,449,0,6.11,0.47,100,-0.62,130.51,1.11
269,1.6,443.3,0,6.09,0.47,100,-0.98,128.83,1.11
270,1.6,437.55,0,6.08,0.47,100,-1.25,127.54,1.11
271,1.6,431.76,0,6.07,0.47,100,-0.91,126.13,1.11
272,1.6,425.91,0,6.05,0.47,100,-0.43,124.42,1.1
273,1.6,420.03,-0.01,6.04,0.47,100,0.11,122.41,1.1
274,1.59,414.1,-0.01,6.03,0.47,100,-0.02,120.03,1.1
275,1.59,408.14,0,6.01,0.46,100,-0.82,118.16,1.1
276,1.59,402.13,0.01,6,0.47,100,-1.69,116.71,1.1
277,1.61,396.09,0.01,5.98,0.47,100,-1.89,115.83,1.1
278,1.61,390.02,0.01,5.97,0.48,100,-1.34,114.56,1.1
279,1.62,383.91,0,5.95,0.48,100,-1.27,112.99,1.1
280,1.62,377.78,0,5.93,0.48,100,-0.95,111.6,1.1
281,1.62,371.62,0,5.92,0.48,100,-0.66,109.63,1.1
282,1.62,365.44,0,5.9,0.48,100,-0.82,107.87,1.1
283,1.62,359.23,0,5.88,0.48,100,-1.29,106.07,1.09
284,1.63,353,0.01,5.87,0.49,100,-1.71,104.83,1.09
285,1.64,346.76,0.01,5.85,0.49,100,-1.52,103.51,1.09
286,1.65,340.51,0.01,5.83,0.5,100,-1.28,102.01,1.09
287,1.65,334.24,0,5.81,0.5,100,-1.22,100.38,1.09
288,1.65,327.96,0.01,5.79,0.5,100,-1.37,98.78,1.09
289,1.66,321.68,0.01,5.77,0.51,100,-1.58,97.31,1.09
290,1.67,315.4,0.01,5.75,0.51,100,-1.38,95.94,1.08
291,1.67,309.11,0,5.73,0.52,100,-0.89,94.22,1.08
292,1.67,302.83,0,5.71,0.52,100,-0.75,92.25,1.08
293,1.67,296.55,0,5.69,0.52,100,-0.9,90.37,1.08
294,1.68,290.28,0,5.67,0.52,100,-1.1,88.59,1.08
295,1.68,284.03,0.01,5.65,0.52,100,-1.24,86.94,1.08
296,1.69,277.78,0,5.63,0.52,100,-1.1,85.31,1.08
297,1.69,271.56,0,5.6,0.52,100,-0.92,83.5,1.08
298,1.69,265.35,0,5.58,0.53,100,-0.94,81.67,1.08
299,1.69,259.17,0,5.56,0.53,100,-0.99,79.89,1.08
300,1.7,253.01,0,5.53,0.53,100,-1.06,78.13,1.07
301,1.7,246.88,0,5.51,0.53,100,-1.09,76.45,1.07
302,1.71,240.79,0,5.48,0.53,100,-1.05,74.74,1.07
303,1.71,234.72,0,5.46,0.54,100,-0.85,73.02,1.07
304,1.71,228.7,0,5.43,0.54,100,-0.82,71.1,1.07
305,1.71,222.72,0,5.41,0.54,100,-0.9,69.36,1.07
306,1.71,216.78,0,5.38,0.54,100,-0.71,67.57,1.07
307,1.71,210.89,0,5.35,0.54,100,-0.45,65.65,1.07
308,1.7,205.05,0,5.32,0.53,100,-0.46,63.59,1.07
309,1.7,199.27,0,5.29,0.53,100,-0.78,61.73,1.07
310,1.71,193.54,0,5.27,0.53,100,-0.81,60.09,1.07
311,1.71,187.87,0,5.24,0.53,100,-0.65,58.31,1.07
312,1.7,182.26,0,5.21,0.53,100,-0.65,56.53,1.06
313,1.7,176.71,0,5.17,0.53,100,-0.83,54.79,1.06
314,1.71,171.24,0,5.14,0.54,100,-0.85,53.27,1.06
315,1.71,165.83,0,5.11,0.54,100,-0.7,51.62,1.06
316,1.71,160.5,0,5.08,0.54,100,-0.63,49.96,1.06
317,1.71,155.24,0,5.04,0.54,100,-0.66,48.29,1.06
318,1.71,150.07,0,5.01,0.54,100,-0.66,46.72,1.06
319,1.71,144.97,0,4.98,0.54,100,-0.54,45.11,1.06
320,1.71,139.96,0,4.94,0.53,100,-0.54,43.47,1.06
321,1.71,135.04,0,4.91,0.53,100,-0.56,41.93,1.06
322,1.7,130.2,0,4.87,0.53,100,-0.55,40.39,1.06
323,1.7,125.46,0,4.83,0.53,100,-0.47,38.9,1.06
324,1.7,120.81,0,4.79,0.53,100,-0.41,37.34,1.06
325,1.69,116.26,0,4.76,0.53,100,-0.48,35.86,1.06
326,1.69,111.81,0,4.72,0.53,100,-0.61,34.48,1.06
327,1.7,107.46,0.01,4.68,0.53,100,-0.73,33.22,1.06
328,1.71,103.22,0.01,4.64,0.53,100,-0.7,32.04,1.05
329,1.71,99.08,0,4.6,0.54,100,-0.62,30.83,1.05
330,1.71,95.05,0,4.55,0.54,100,-0.48,29.64,1.05
331,1.71,91.13,-0.01,4.51,0.54,100,-0.33,28.33,1.05
332,1.7,87.33,0,4.47,0.53,100,-0.39,27.06,1.05
333,1.7,83.63,0,4.43,0.53,100,-0.54,25.91,1.05
334,1.71,80.06,0.01,4.38,0.54,100,-0.66,24.9,1.05
335,1.72,76.6,0.01,4.34,0.54,100,-0.67,23.98,1.05
336,1.73,73.27,0.01,4.29,0.55,100,-0.59,23.07,1.05
337,1.74,70.06,0,4.25,0.55,100,-0.49,22.13,1.05
338,1.74,66.97,0,4.2,0.55,100,-0.44,21.19,1.05
339,1.74,64,0,4.16,0.55,100,-0.45,20.28,1.05
340,1.75,61.17,0.01,4.11,0.56,100,-0.54,19.44,1.05
341,1.76,58.46,0.02,4.07,0.57,100,-0.63,18.73,1.05
342,1.78,55.88,0.02,4.02,0.58,100,-0.67,18.1,1.05
343,1.8,53.44,0.02,3.98,0.59,100,-0.68,17.5,1.05
344,1.82,51.12,0.02,3.93,0.6,100,-0.67,16.96,1.05
345,1.85,48.94,0.02,3.89,0.61,100,-0.61,16.44,1.05
346,1.87,46.9,0.02,3.85,0.62,100,-0.61,15.93,1.04
347,1.89,44.99,0.03,3.81,0.64,100,-0.68,15.5,1.04
348,1.93,43.22,0.04,3.77,0.66,100,-0.77,15.16,1.04
349,1.97,41.59,0.05,3.73,0.68,100,-0.83,14.93,1.04
350,2.02,40.1,0.05,3.69,0.7,100,-0.86,14.75,1.04
351,2.08,38.74,0.06,3.66,0.73,100,-0.88,14.65,1.04
352,2.14,37.53,0.06,3.63,0.76,100,-0.85,14.59,1.04
353,2.19,36.46,0.06,3.6,0.79,100,-0.79,14.55,1.04
354,2.25,35.53,0.06,3.57,0.81,100,-0.78,14.53,1.04
355,2.31,34.74,0.06,3.55,0.84,100,-0.79,14.6,1.04
356,2.37,34.09,0.06,3.53,0.86,100,-0.76,14.72,1.04
357,2.43,33.59,0.06,3.51,0.89,100,-0.7,14.89,1.04
358,2.49,33.23,0.06,3.5,0.91,100,-0.62,15.08,1.04
359,2.55,33.02,-1.25,3.5,0.93,0,9.61,15.3,1.05
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,  ,C. Angle (deg),,,,,,,
Max Cylinder Pressure (bar),45.92,11,,,,,,,
Max RPR (bar),1.59,6,,,,,,,
Max Log Pressure (bar),6.54,-180,,,,,,,
Max NHR (joule/deg CA),39.08,33,,,,,,,
Max MGT (K/CA),435.44,30,,,,,,,
Max CHRR (KJ)/CA,1.11,226,,,,,,,
